team,team_tm_major,team_tm_minor,KBO_ID,TM_ID,NAME,POS,BackNum,engName,Birthday,Height,Weight,PitcherThrows,BatterSide,프로필변동,plyer_info_2022,팀변경
LG,LG_TWI,MIN_LGT,77243,77243,허도환,C,30,"Hur, Do Hwan",19840731,176,87,Right,Right,X,,
LG,LG_TWI,MIN_LGT,53102,53102,허용주,P,111,"Heo, Yong Ju",20030605,194,88,Right,Right,O,X,
LG,LG_TWI,MIN_LGT,52119,52119,허준혁,P,65,"Heo, Jun Hyuk",19990702,180,85,Right,Right,X,,
LG,LG_TWI,MIN_LGT,66108,66108,홍창기,OF,51,"Hong, Chang Ki",19931121,189,94,Right,Left,X,,
NC,NC_DIN,MIN_NCD,53994,53994,강건준,P,102,"Kang, Gun Jun",20030714,186,84,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,65933,65933,구창모,P,59,"Koo, Chang Mo",19970217,183,85,Left,Left,X,,
NC,NC_DIN,MIN_NCD,65412,65412,권정웅,C,35,"Kwon, Jeong Woong",19921115,180,88,Right,Right,X,,
NC,NC_DIN,MIN_NCD,63963,63963,권희동,OF,36,"Kwon, Hui Dong",19901230,177,85,Right,Right,X,,
NC,NC_DIN,MIN_NCD,52995,52995,김녹원,P,95,"Kim, Nok Won",20030517,182,88,Right,Right,X,,
NC,NC_DIN,MIN_NCD,69980,69980,김범준,OF,100,"Kim, Beom Jun",20000420,183,90,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,62934,62934,김성욱,OF,25,"Kim, Seong Uk",19930501,181,83,Right,Right,O,,team change
NC,NC_DIN,MIN_NCD,67900,67900,김수윤,IF,3,"Kim, Soo Yoon",19980716,180,83,Right,Right,X,,
NC,NC_DIN,MIN_NCD,68928,68928,김시훈,P,21,"Kim, Si Hoon",19990224,188,95,Right,Right,X,,
NC,NC_DIN,MIN_NCD,68900,68900,김영규,P,17,"Kim, Young Kyu",20000210,188,86,Left,Left,X,,
NC,NC_DIN,MIN_NCD,68908,68908,김재균,P,8,"Kim, Jae Kyun",19990117,176,83,Left,Left,X,,
NC,NC_DIN,MIN_NCD,51907,51907,김주원,IF,7,"Kim, Ju Won",20020730,185,83,Right,Switch,X,,
NC,NC_DIN,MIN_NCD,53993,53993,김주환,P,107,"Kim, Ju Hwan",20041029,186,95,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,51904,51904,김준상,IF,4,"Kim, Jun Sang",20020316,179,80,Right,Right,X,,
NC,NC_DIN,MIN_NCD,67954,67954,김진호,P,54,"Kim, Jin Ho",19980607,183,90,Right,Right,X,,
NC,NC_DIN,MIN_NCD,68906,68906,김철호,IF,6,"Kim, Cheol Ho",19980206,182,87,Right,Left,O,X,
NC,NC_DIN,MIN_NCD,67956,67956,김태현,P,15,"Kim, Tae Hyun",19980321,188,95,Left,Left,X,,
NC,NC_DIN,MIN_NCD,53990,53990,김택우,IF,108,"Kim, Taek Woo",20000612,171,75,Right,Left,O,X,
NC,NC_DIN,MIN_NCD,50902,50902,김한별,IF,68,"Kim, Han Byul",20010118,177,85,Right,Right,X,,
NC,NC_DIN,MIN_NCD,68912,68912,김형준,C,47,"Kim, Hyung Jun",19991102,187,98,Right,Right,O,,team change
NC,NC_DIN,MIN_NCD,69996,69996,노시훈,P,63,"Roh, Si Hun",19980804,188,95,Right,Right,X,,
NC,NC_DIN,MIN_NCD,66965,66965,도태훈,IF,16,"Do, Tae Hun",19930318,184,85,Right,Left,X,,
NC,NC_DIN,MIN_NCD,65949,65949,류진욱,P,41,"Ryou, Jin Oug",19961010,189,88,Right,Right,X,,
NC,NC_DIN,MIN_NCD,53955,641829,마틴,OF,55,"Martin, Jason",19950905,175,83,Right,Left,O,X,
NC,NC_DIN,MIN_NCD,53973,53973,목지훈,P,73,"Mok, Ji Hoon",20040511,181,83,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,79215,79215,박건우,OF,37,"Park, Kun Woo",19900908,184,80,Right,Right,X,,
NC,NC_DIN,MIN_NCD,64944,64944,박대온,C,26,"Park, Dae On",19950828,182,85,Right,Right,X,,
NC,NC_DIN,MIN_NCD,62907,62907,박민우,IF,2,"Park, Min Woo",19930206,185,80,Right,Left,X,,
NC,NC_DIN,MIN_NCD,74465,74465,박석민,IF,18,"Park, Sok Min",19850622,178,88,Right,Right,X,,
NC,NC_DIN,MIN_NCD,52980,52980,박성재,C,44,"Park, Sung Jae",20030321,179,85,Right,Right,X,,
NC,NC_DIN,MIN_NCD,62244,62244,박세혁,C,10,"Park, Sei Hyok",19900109,181,86,Right,Left,O,,team change
NC,NC_DIN,MIN_NCD,50906,50906,박영빈,OF,0,"Park, Young Bin",19970716,182,77,Right,Left,O,X,
NC,NC_DIN,MIN_NCD,69900,69900,박주찬,IF,71,"Park, Ju Chan",19960111,178,84,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,53992,53992,박한결,OF,92,"Park, Han Gyeol",20040426,181,90,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,53988,53988,배상호,OF,106,"Bae, Sang Ho",20040312,181,75,Left,Left,O,X,
NC,NC_DIN,MIN_NCD,64995,64995,배재환,P,61,"Bae, Jae Hwan",19950224,186,95,Right,Right,O,,team change
NC,NC_DIN,MIN_NCD,53999,53999,서동욱,P,105,"Seo, Dong Wook",20040226,177,80,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,66068,66068,서의태,P,58,"Seo, Eui Tae",19970905,194,115,Left,Left,X,,
NC,NC_DIN,MIN_NCD,52906,52906,서준교,IF,42,"Seo, Jun Kyo",20030523,181,83,Right,Right,X,,
NC,NC_DIN,MIN_NCD,69995,69995,서호철,IF,5,"Seo, Ho Cheol",19961016,179,85,Right,Right,X,,
NC,NC_DIN,MIN_NCD,77532,77532,손아섭,OF,31,"Son, Ah Seop",19880318,174,84,Right,Left,X,,
NC,NC_DIN,MIN_NCD,69962,69962,송명기,P,11,"Song, Myung Gi",20000809,191,93,Right,Right,X,,
NC,NC_DIN,MIN_NCD,68902,68902,신민혁,P,53,"Shin, Min Hyeok",19990204,184,95,Right,Right,X,,
NC,NC_DIN,MIN_NCD,53989,53989,신성호,IF,103,"Shin, Sung Ho",20030928,178,76,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,53919,53919,신영우,P,19,"Shin, Yeong Woo",20040421,182,84,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,53991,53991,신용석,C,70,"Shin, Yong Seok",20031011,181,91,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,61411,61411,심창민,P,1,"Sim, Chang Min",19930201,185,86,Right,Right,X,,
NC,NC_DIN,MIN_NCD,64022,64022,안중열,C,32,"An, Joong Yeol",19950901,176,87,Right,Right,O,,team change
NC,NC_DIN,MIN_NCD,68904,68904,오영수,IF,34,"Oh, Young Soo",20000130,178,93,Right,Left,X,,
NC,NC_DIN,MIN_NCD,51991,51991,오장한,OF,38,"Oh, Jang Han",20020520,185,90,Right,Left,X,,
NC,NC_DIN,MIN_NCD,51996,51996,오태양,IF,50,"Oh, Tae Yang",20020425,178,67,Right,Right,X,,
NC,NC_DIN,MIN_NCD,53927,642203,와이드너,P,27,"Widener, Taylor",19941024,183,92,Right,Left,O,X,
NC,NC_DIN,MIN_NCD,63905,63905,윤형준,IF,52,"Yoon, Hyeong Jun",19940131,186,97,Right,Right,X,,
NC,NC_DIN,MIN_NCD,62929,62929,이민호,P,29,"Lee, Min Ho",19930811,185,90,Right,Right,X,,
NC,NC_DIN,MIN_NCD,51948,51948,이용준,P,48,"Lee, Yong Jun",20020508,180,95,Right,Right,X,,
NC,NC_DIN,MIN_NCD,77211,77211,이용찬,P,22,"Lee, Yong Chan",19890102,185,85,Right,Right,X,,
NC,NC_DIN,MIN_NCD,65964,65964,이우석,P,45,"Lee, Woo Seok",19960416,185,80,Right,Right,X,,
NC,NC_DIN,MIN_NCD,68901,68901,이인혁,OF,0,"Lee, In Hyuk",19990103,183,89,Left,Left,X,,
NC,NC_DIN,MIN_NCD,60263,60263,이재학,P,51,"Lee, Jae Hak",19901004,181,84,Right,Right,X,,
NC,NC_DIN,MIN_NCD,52901,52901,이주형,P,72,"Lee, Ju Hyung",20021220,195,104,Right,Right,X,,
NC,NC_DIN,MIN_NCD,52992,52992,이준혁,P,67,"Lee, Jun Hyuk",20030630,184,87,Right,Right,X,,
NC,NC_DIN,MIN_NCD,53996,53996,이준호,P,96,"Lee, Jun Ho",20000327,181,85,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,52907,52907,이한,IF,43,"Lee, Han",20030825,181,83,Right,Left,X,,
NC,NC_DIN,MIN_NCD,52905,52905,이현우,P,65,"Lee, Hyun Woo",20030505,183,90,Right,Right,X,,
NC,NC_DIN,MIN_NCD,63959,63959,임정호,P,30,"Lim, Jung Ho",19900416,188,90,Left,Left,X,,
NC,NC_DIN,MIN_NCD,52902,52902,임지민,P,69,"Lim, Ji Min",20031011,185,82,Right,Right,X,,
NC,NC_DIN,MIN_NCD,50900,50900,임형원,P,109,"Lim, Hyoung Won",20010915,183,73,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,69969,69969,전사민,P,57,"Jeon, Sa Min",19990706,194,85,Right,Right,X,,
NC,NC_DIN,MIN_NCD,69204,69204,전창민,P,14,"Jeon, Chang Min",20000609,185,80,Right,Right,O,,team change
NC,NC_DIN,MIN_NCD,50995,50995,정구범,P,56,"Jung, Ku Bum",20000616,183,71,Left,Left,X,,
NC,NC_DIN,MIN_NCD,53995,53995,정주영,P,104,"Jung, Ju Young",20040608,184,97,Left,Left,O,X,
NC,NC_DIN,MIN_NCD,61869,61869,정진기,OF,12,"Jeong, Jin Gi",19921010,185,92,Right,Left,X,,
NC,NC_DIN,MIN_NCD,52903,52903,조민석,P,64,"Jo, Min Seok",19981221,180,81,Right,Right,X,,
NC,NC_DIN,MIN_NCD,51701,51701,조현진,IF,94,"Cho, Hyun Jin",20020910,182,69,Right,Left,O,,team change
NC,NC_DIN,MIN_NCD,67905,67905,천재환,OF,23,"Cheon, Jae Hwan",19940401,181,83,Right,Right,X,,
NC,NC_DIN,MIN_NCD,68909,68909,최보성,IF,49,"Choi, Bo Sung",19981016,181,88,Right,Right,X,,
NC,NC_DIN,MIN_NCD,66920,66920,최성영,P,20,"Choi, Sung Young",19970428,180,85,Left,Left,O,,team change
NC,NC_DIN,MIN_NCD,65905,65905,최승민,OF,9,"Choi, Seung Min",19960701,181,73,Right,Left,X,,
NC,NC_DIN,MIN_NCD,69984,69984,최시혁,P,91,"Choi, Si Hyuk",20000719,190,85,Right,Right,X,,
NC,NC_DIN,MIN_NCD,66963,66963,최우재,OF,24,"Choi, Woo Jae",19970411,186,90,Right,Left,X,,
NC,NC_DIN,MIN_NCD,53913,607200,페디,P,13,"Fedde, Erick",19930225,193,92,Right,Right,O,X,
NC,NC_DIN,MIN_NCD,69991,69991,하준수,P,62,"Ha, Jun Soo",20000507,189,95,Right,Right,X,,
NC,NC_DIN,MIN_NCD,68639,68639,하준영,P,39,"Ha, Jun Young",19990906,182,79,Left,Left,X,,
NC,NC_DIN,MIN_NCD,50911,50911,한건희,P,66,"Han, Gun Hee",20000904,188,105,Right,Right,X,,
NC,NC_DIN,MIN_NCD,64101,64101,한석현,OF,46,"Han, Seok Hyeon",19940517,181,73,Left,Left,O,,team change
NC,NC_DIN,MIN_NCD,51994,51994,한재승,P,60,"Han, Jae Seung",20011121,180,90,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,52895,52895,강매성,P,23,"Kang, Mae Sung",20030608,187,94,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,51868,51868,고명준,IF,12,"Ko, Myeong Jun",20020708,185,94,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,72523,72523,고효준,P,15,"Ko, Hyo Jun",19830208,179,81,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,71837,71837,김강민,OF,0,"Kim, Kang Min",19820913,182,87,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,53844,53844,김건웅,IF,44,"Kim, Gun Woong",20000508,186,118,Right,Right,O,X,
SSG,SSG_LAN,MIN_SSG,53803,53803,김건이,C,3,"Kim, Gun Yi",20010515,183,90,Right,Left,O,X,
SSG,SSG_LAN,MIN_SSG,77829,77829,김광현,P,29,"Kim, Kwang Hyun",19880722,188,88,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,69810,69810,김규남,OF,57,"Kim, Kyu Nam",19950512,183,97,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,52844,52844,김도현,P,68,"Kim, Do Hyun",20030524,179,89,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,62864,62864,김민식,C,24,"Kim, Min Sik",19890628,180,80,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,53893,53893,김민준,IF,93,"Kim, Min Jun",20040320,181,78,Right,Right,O,X,
SSG,SSG_LAN,MIN_SSG,76802,76802,김성현,IF,6,"Kim, Sung Hyun",19870309,172,72,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,53865,53865,김정민,OF,65,"Kim, Jeong Min",20040307,180,75,Left,Left,O,X,
SSG,SSG_LAN,MIN_SSG,68830,68830,김정우,P,28,"Kim, Jeong Woo",19990515,183,87,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,65411,65411,김주온,P,11,"Kim, Joo On",19961208,187,89,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,66859,66859,김주한,P,21,"Kim, Ju Han",19930203,184,93,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,53805,53805,김준영,P,5,"Kim, Jun Young",20031118,178,83,Right,Right,O,X,
SSG,SSG_LAN,MIN_SSG,52803,52803,김태윤,IF,4,"Kim, Tae Yoon",20030228,170,60,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,79847,79847,김태훈,P,51,"Kim, Tae Hoon",19900519,176,88,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,73211,73211,노경은,P,38,"Noh, Kyung Eun",19840311,187,100,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,53863,544836,로메로,P,63,"Romero, Enny",19910124,190,105,Right,Right,O,X,
SSG,SSG_LAN,MIN_SSG,53806,53806,류현곤,P,6,"Ryu, Hyun Gon",20041110,178,78,Right,Right,O,X,
SSG,SSG_LAN,MIN_SSG,53833,668948,맥카티,P,33,"McCarty, Kirk",19951012,173,83,Left,Left,O,X,
SSG,SSG_LAN,MIN_SSG,62869,62869,문승원,P,42,"Moon, Seung Won",19891128,180,88,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,64893,64893,박민호,P,41,"Park, Min Ho",19920225,185,95,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,52864,52864,박상후,P,64,"Park, Sang Hoo",20030805,187,87,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,67893,67893,박성한,IF,2,"Park, Seong Han",19980330,180,77,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,53800,53800,박세직,OF,0,"Park, Se Jik",20040730,182,77,Left,Left,O,X,
SSG,SSG_LAN,MIN_SSG,50812,50812,박시후,P,46,"Park, Si Hoo",20010510,182,88,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,60841,60841,박종훈,P,50,"Park, Jong Hun",19910813,186,90,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,69839,69839,백승건,P,59,"Baek, Seung Geon",20001029,183,85,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,64896,64896,서동민,P,18,"Seo, Dong Min",19940307,186,90,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,69803,69803,서상준,P,61,"Seo, Sang Jun",20000114,193,108,Right,Left,O,X,
SSG,SSG_LAN,MIN_SSG,61895,61895,서진용,P,22,"Seo, Jin Yong",19921002,184,88,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,53898,53898,송영진,P,98,"Song, Young Jin",20040528,185,90,Right,Switch,O,X,
SSG,SSG_LAN,MIN_SSG,52873,52873,신헌민,P,49,"Shin, Heon Min",20020719,187,88,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,66864,66864,안상현,IF,10,"An, Sang Hyun",19970127,178,74,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,53897,53897,안현서,P,97,"An, Hyun Seo",20041016,185,83,Left,Left,O,X,
SSG,SSG_LAN,MIN_SSG,53827,628338,에레디아,OF,27,"Heredia, Guillermo",19910131,178,88,Left,Right,O,X,
SSG,SSG_LAN,MIN_SSG,50859,50859,오원석,P,47,"Oh, Won Seok",20010423,182,80,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,60558,60558,오태곤,OF,37,"Oh, Tae Gon",19911118,186,88,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,68801,68801,유호식,P,45,"Yu, Ho Sik",19990511,190,104,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,52867,52867,윤태현,P,30,"Yoon, Tae Hyun",20031010,189,93,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,50819,50819,이거연,IF,36,"Lee, Geo Yeon",19970615,186,92,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,64861,64861,이건욱,P,16,"Lee, Geun Wook",19950213,182,85,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,52868,52868,이기순,P,39,"Lee, Ki Soon",20030514,174,74,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,53892,53892,이로운,P,92,"Lee, Ro Un",20040911,185,105,Right,Right,O,X,
SSG,SSG_LAN,MIN_SSG,53809,53809,이승훈,P,9,"Lee, Seung Hoon",20040812,186,81,Right,Right,O,X,
SSG,SSG_LAN,MIN_SSG,67863,67863,이원준,P,66,"Lee, Won Joon",19980702,190,98,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,76812,76812,이재원,C,20,"Lee, Jae Won",19880224,185,98,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,67807,67807,이정범,OF,31,"Lee, Jeong Beom",19980410,178,88,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,65869,65869,이현석,C,25,"Lee, Hyun Seok",19920607,175,90,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,63440,63440,이흥련,C,55,"Lee, Heung Ryun",19890516,183,91,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,62611,62611,임준섭,P,48,"Im, Jun Seob",19890716,181,88,Left,Left,O,,team change
SSG,SSG_LAN,MIN_SSG,68869,68869,전경원,C,52,"Jun, Gyeong Won",19990318,184,95,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,52809,52809,전영준,P,60,"Jeon, Young Jun",20020416,192,110,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,50820,50820,전의산,IF,56,"Jeon, Ui San",20001125,188,98,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,69805,69805,전진우,IF,9,"Jeon, Jin Woo",19960404,174,81,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,66858,66858,정동윤,P,62,"Chung, Dong Yoon",19971022,193,103,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,65058,65058,정성곤,P,1,"Jung, Sung Gon",19960710,181,80,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,53808,53808,조강희,P,8,"Cho, Kang Hee",20001204,175,77,Left,Left,O,X,
SSG,SSG_LAN,MIN_SSG,68848,68848,조성훈,P,43,"Cho, Sung Hun",19990322,188,85,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,51865,51865,조형우,C,32,"Cho, Hyeong Woo",20020404,187,95,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,69802,69802,최경모,IF,58,"Choi, Kyeung Mo",19960617,168,73,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,68856,68856,최민준,P,67,"Choi, Min Jun",19990611,178,83,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,68805,68805,최상민,OF,8,"Choi, Sang Min",19990820,178,75,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,69893,69893,최수호,P,19,"Choi, Soo Ho",20000719,183,78,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,52805,52805,최유빈,IF,3,"Choi, Yu Bin",20030505,183,83,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,75847,75847,최정,IF,14,"Choi, Jeong",19870228,180,90,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,76267,76267,최주환,IF,53,"Choi, Joo Hwan",19880228,178,73,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,68868,68868,최준우,IF,7,"Choi, Jun Woo",19990325,176,78,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,50854,50854,최지훈,OF,54,"Choi, Ji Hoon",19970723,178,82,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,62884,62884,최항,IF,4,"Choi, Hang",19940103,183,88,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,51817,425783,추신수,OF,17,"Choo, Shin-Soo",19820713,180,97,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,69813,69813,하재훈,OF,13,"Ha, Jae Hoon",19901029,182,90,Right,Right,X,,
SSG,SSG_LAN,MIN_SSG,68092,68092,한두솔,P,34,"Han, Doo Sol",19970115,177,86,Left,Left,X,,
SSG,SSG_LAN,MIN_SSG,62895,62895,한유섬,OF,35,"Han, Yoo Seom",19890809,190,105,Right,Left,X,,
SSG,SSG_LAN,MIN_SSG,69801,69801,허민혁,P,40,"Heo, Min Hyeok",19990820,188,90,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,52207,52207,강산,C,107,"Kang, San",20030808,176,78,Right,Left,X,,
두산,DOO_BEA,MIN_DOO,63123,63123,강승호,IF,23,"Kang, Seung Ho",19940209,178,88,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,62925,62925,강진성,OF,49,"Kang, Jin Sung",19931019,176,89,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,66201,66201,고봉재,P,63,"Go, Bong Jae",19930514,184,84,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,68220,68220,곽빈,P,47,"Gwak, Been",19990528,187,95,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,68204,68204,권민석,IF,34,"Kwon, Min Seok",19990220,184,74,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,77263,77263,김강률,P,27,"Kim, Kang Ryul",19880828,187,95,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,69238,69238,김대한,OF,37,"Kim, Dae Han",20001206,185,83,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,51230,51230,김동주,P,41,"Kim, Dong Ju",20020214,190,90,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,67246,67246,김명신,P,46,"Kim, Myeong Sin",19931129,178,90,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,53205,53205,김문수,OF,109,"Kim, Moon Soo",20040329,188,94,Right,Left,O,X,
두산,DOO_BEA,MIN_DOO,65269,65269,김민혁,IF,18,"Kim, Min Hyeok",19960503,188,100,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,52211,52211,김시완,OF,106,"Kim, Si Wan",20040128,180,84,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,53262,53262,김유성,P,62,"Kim, Yu Seong",20020101,190,98,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,63257,63257,김인태,OF,39,"Kim, In Tae",19940703,178,78,Left,Left,X,,
두산,DOO_BEA,MIN_DOO,74206,74206,김재호,IF,52,"Kim, Jae Ho",19850321,181,75,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,78224,78224,김재환,OF,32,"Kim, Jae Hwan",19880922,183,90,Right,Left,X,,
두산,DOO_BEA,MIN_DOO,60181,60181,김지용,P,2,"Kim, Ji Yong",19880220,174,86,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,69207,69207,김태근,OF,92,"Kim, Tae Keun",19960810,175,74,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,68269,68269,김호준,P,56,"Kim, Ho Jun",19980517,180,82,Left,Left,X,,
두산,DOO_BEA,MIN_DOO,53201,53201,남율,P,111,"Nam, Yul",20040408,183,76,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,53233,668766,딜런,P,33,"Dylan, File",19960604,185,92,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,53211,670351,로하스,OF,11,"Rojas, Jose",19930224,183,90,Right,Left,O,X,
두산,DOO_BEA,MIN_DOO,67259,67259,문원,P,101,"Moon, Dae Won",19980822,187,91,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,64468,64468,박계범,IF,14,"Park, Gye Beom",19960111,177,84,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,53204,53204,박민준,C,108,"Park, Min Jun",20021021,183,95,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,51298,51298,박성재,C,115,"Park, Seoung Jae",20021118,186,98,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,63292,63292,박소준,P,100,"Park, So Jun",19950121,177,68,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,68249,68249,박신지,P,66,"Park, Shin Zi",19990716,185,75,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,67202,67202,박유연,C,26,"Park, Yu Yeon",19981220,177,77,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,65639,65639,박정수,P,60,"Park, Jung Soo",19960129,178,74,Right,Left,X,,
두산,DOO_BEA,MIN_DOO,66928,66928,박준영,IF,69,"Park, Jun Young",19970805,180,90,Right,Right,O,,team change
두산,DOO_BEA,MIN_DOO,67266,67266,박치국,P,1,"Park, Chi Guk",19980310,177,78,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,68207,68207,배창현,P,103,"Bae, Chang Hyun",19981209,183,78,Left,Left,O,X,
두산,DOO_BEA,MIN_DOO,53298,53298,백승우,P,98,"Baek, Seung Woo",20000104,183,95,Left,Left,O,X,
두산,DOO_BEA,MIN_DOO,66203,66203,서예일,IF,16,"Seo, Ye Il",19930619,178,83,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,69203,69203,송승환,OF,8,"Song, Seung Hwan",20001028,183,93,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,52294,52294,신민철,IF,94,"Shin, Min Chul",20030113,185,90,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,64086,64086,신성현,IF,5,"Shin, Seong Hyun",19901019,183,92,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,66202,66202,신창희,C,38,"Shin, Chang Hee",19960410,187,96,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,64011,64011,안승한,C,20,"Ahn, Seung Han",19920125,176,98,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,51203,51203,안재석,IF,3,"An, Jae Seok",20020215,185,75,Right,Left,X,,
두산,DOO_BEA,MIN_DOO,69045,593417,알칸타라,P,43,"Alcantara, Raul",19921204,193,100,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,64153,64153,양석환,IF,53,"Yang, Suk Hwan",19910715,185,90,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,76232,76232,양의지,C,25,"Yang, Eui Ji",19870605,180,85,Right,Right,O,,team change
두산,DOO_BEA,MIN_DOO,50293,50293,양찬열,OF,57,"Yang, Chan Yeol",19970525,179,84,Right,Left,X,,
두산,DOO_BEA,MIN_DOO,53296,53296,윤준호,C,96,"Yun, Jun Ho",20001114,179,90,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,53202,53202,이기석,P,113,"Lee, Ki Seok",20020607,181,80,Left,Left,O,X,
두산,DOO_BEA,MIN_DOO,52204,52204,이병헌,P,29,"Lee, Byung Heon",20030604,183,95,Left,Left,X,,
두산,DOO_BEA,MIN_DOO,64805,64805,이승진,P,55,"Lee, Seung Jin",19950107,186,86,Right,Right,X,,
