team,team_tm_major,team_tm_minor,KBO_ID,TM_ID,NAME,POS,BackNum,engName,Birthday,Height,Weight,PitcherThrows,BatterSide
롯데,LOT_GIA,MIN_LOT,68036,68036,최이준,P,49,"Choi, E Jun",19990410,182,90,Right,Right
롯데,LOT_GIA,MIN_LOT,51574,51574,최종은,IF,106,"Choi, Jong Eun",19981012,178,82,Right,Left
롯데,LOT_GIA,MIN_LOT,50556,50556,최준용,P,18,"Choi, Jun Yong",20011010,185,85,Right,Right
롯데,LOT_GIA,MIN_LOT,62884,62884,최항,IF,14,"Choi, Hang",19940103,183,88,Right,Left
롯데,LOT_GIA,MIN_LOT,68525,68525,한동희,IF,25,"Han, Dong Hui",19990601,182,108,Right,Right
롯데,LOT_GIA,MIN_LOT,62363,62363,한현희,P,1,"Han, Hyun Hee",19930625,182,98,Right,Right
롯데,LOT_GIA,MIN_LOT,68260,68260,현도훈,P,17,"Hyun, Do Hoon",19930113,188,95,Right,Left
롯데,LOT_GIA,MIN_LOT,50596,50596,홍민기,P,38,"Hong, Min Ki",20010720,185,85,Left,Left
롯데,LOT_GIA,MIN_LOT,50500,50500,황성빈,OF,0,"Hwang, Seong Bin",19971219,172,76,Right,Left
키움,KIW_HER,MIN_HER,54344,54344,고영우,IF,44,"Ko, Young Woo",20010621,173,80,Right,Right
키움,KIW_HER,MIN_HER,53312,53312,김건희,IF,12,"Kim, Gun Hee",20041107,186,96,Right,Right
키움,KIW_HER,MIN_HER,53164,53164,김동규,P,43,"Kim, Dong Kyu",20040709,194,100,Right,Right
키움,KIW_HER,MIN_HER,50393,50393,김동욱,P,65,"Kim, Dong Uk",19970516,178,83,Right,Right
키움,KIW_HER,MIN_HER,53344,53344,김동헌,C,22,"Kim, Dong Heon",20040715,182,91,Right,Right
키움,KIW_HER,MIN_HER,50360,50360,김동혁,P,60,"Kim, Dong Hyeok",20011227,184,84,Right,Right
키움,KIW_HER,MIN_HER,50304,50304,김병휘,IF,0,"Kim, Byeong Hwi",20010216,177,79,Right,Right
키움,KIW_HER,MIN_HER,66018,66018,김선기,P,49,"Kim, Seon Gi",19910901,187,98,Right,Right
키움,KIW_HER,MIN_HER,67828,67828,김성민,P,8,"Kim, Seong Min",19940426,181,90,Left,Left
키움,KIW_HER,MIN_HER,68346,68346,김수환,IF,13,"Kim, Su Hwan",19980320,180,91,Right,Right
키움,KIW_HER,MIN_HER,51303,51303,김시앙,C,26,"Kim, Si Ang",20011031,177,79,Right,Right
키움,KIW_HER,MIN_HER,54368,54368,김연주,P,68,"Kim, Yeon Ju",20040227,175,75,Right,Right
키움,KIW_HER,MIN_HER,65898,65898,김웅빈,IF,10,"Kim, Woong Bin",19960209,182,97,Right,Left
키움,KIW_HER,MIN_HER,54319,54319,김윤하,P,19,"Kim, Yun Ha",20050307,185,90,Right,Right
키움,KIW_HER,MIN_HER,69367,69367,김인범,P,67,"Kim, In Beom",20000112,187,91,Right,Right
키움,KIW_HER,MIN_HER,67391,67391,김재웅,P,28,"Kim, Jae Woong",19981022,171,86,Left,Left
키움,KIW_HER,MIN_HER,62332,62332,김재현,C,32,"Kim, Jae Hyun",19930318,178,90,Right,Right
키움,KIW_HER,MIN_HER,69306,69306,김주형,IF,6,"Kim, Ju Hyung",19960305,173,84,Right,Right
키움,KIW_HER,MIN_HER,54302,54302,김주훈,P,2,"Kim, Ju Hoon",20030625,180,80,Left,Left
키움,KIW_HER,MIN_HER,51393,51393,김준형,P,93,"Kim, Joon Hyoung",20020712,182,91,Right,Right
키움,KIW_HER,MIN_HER,54397,54397,김지성,C,97,"Kim, Ji Sung",20040527,174,91,Right,Right
키움,KIW_HER,MIN_HER,64984,64984,김태진,IF,1,"Kim, Tae Jin",19951007,169,73,Right,Left
키움,KIW_HER,MIN_HER,67304,67304,김혜성,IF,3,"Kim, Hye Seong",19990127,179,80,Right,Left
키움,KIW_HER,MIN_HER,51344,51344,김휘집,IF,33,"Kim, Whee Jip",20020101,180,92,Right,Right
키움,KIW_HER,MIN_HER,52394,52394,노운현,P,59,"No, Woon Hyun",20030622,184,76,Right,Right
키움,KIW_HER,MIN_HER,53327,669008,도슨,OF,27,"Dawson, Ronnie",19950519,183,100,Right,Left
키움,KIW_HER,MIN_HER,60336,60336,문성현,P,21,"Moon, Sung Hyun",19911109,182,89,Right,Right
키움,KIW_HER,MIN_HER,54304,54304,박범준,P,4,"Park, Bum Jun",20040528,183,75,Right,Left
키움,KIW_HER,MIN_HER,53305,53305,박성빈,C,64,"Park, Sung Bin",20040421,177,94,Right,Right
키움,KIW_HER,MIN_HER,52305,52305,박수종,OF,14,"Park, Soo Jong",19990225,178,82,Right,Right
키움,KIW_HER,MIN_HER,66305,66305,박승주,P,42,"Park, Seung Joo",19940212,183,96,Right,Right
키움,KIW_HER,MIN_HER,54350,54350,박승호,P,5,"Park, Seung Ho",20050324,185,92,Right,Right
키움,KIW_HER,MIN_HER,53301,53301,박윤성,P,0,"Park, Yoon Sung",20040208,183,96,Right,Right
키움,KIW_HER,MIN_HER,69363,69363,박준형,C,96,"Park, Jun Hyeong",19990307,177,89,Right,Right
키움,KIW_HER,MIN_HER,52348,52348,박찬혁,OF,48,"Park, Chan Hyuk",20030425,181,87,Right,Right
키움,KIW_HER,MIN_HER,54303,54303,박채울,OF,3,"Park, Cha Eul",20041120,185,86,Right,Right
키움,KIW_HER,MIN_HER,68305,68305,변상권,OF,56,"Byeon, Sang Kwon",19970404,180,80,Right,Left
키움,KIW_HER,MIN_HER,53307,53307,변헌성,C,103,"Byun, Heon Sung",20040518,181,91,Right,Right
키움,KIW_HER,MIN_HER,53309,53309,서유신,IF,98,"Seo, Yu Sin",20000817,176,76,Right,Right
키움,KIW_HER,MIN_HER,54363,54363,손현기,P,63,"Son, Hyeon Gi",20051022,188,88,Left,Left
키움,KIW_HER,MIN_HER,65357,65357,송성문,IF,24,"Song, Sung Mun",19960829,183,88,Right,Left
키움,KIW_HER,MIN_HER,53303,53303,송재선,OF,9,"Song, Jae Sun",20000630,176,73,Right,Right
키움,KIW_HER,MIN_HER,54394,54394,송지후,IF,94,"Song, Ji Hoo",20050108,175,74,Right,Right
키움,KIW_HER,MIN_HER,50312,50312,신준우,IF,37,"Sin, Jun Woo",20010621,177,80,Right,Right
키움,KIW_HER,MIN_HER,54308,54308,신효수,C,8,"Shin, Hyo Soo",20001224,173,81,Right,Right
키움,KIW_HER,MIN_HER,54306,54306,심휘윤,IF,6,"Sim, Hwi Yoon",20050528,183,84,Right,Right
키움,KIW_HER,MIN_HER,53308,53308,안겸,C,104,"An, Kyum",20040615,181,83,Right,Right
키움,KIW_HER,MIN_HER,67365,67365,양지율,P,55,"Yang, Ji Yul",19981216,185,103,Right,Right
키움,KIW_HER,MIN_HER,68330,68330,예진원,OF,23,"Ye, Jin Won",19990316,172,82,Left,Left
키움,KIW_HER,MIN_HER,53300,53300,오상원,P,39,"Oh, Sang Won",20040721,184,82,Right,Right
키움,KIW_HER,MIN_HER,67116,67116,오석주,P,31,"Oh, Seok Joo",19980414,180,74,Right,Right
키움,KIW_HER,MIN_HER,53304,53304,우승원,OF,101,"Woo, Seung Won",20040608,178,77,Right,Right
키움,KIW_HER,MIN_HER,54307,54307,원성준,IF,7,"Won, Sung Jun",20000331,181,80,Right,Left
키움,KIW_HER,MIN_HER,76118,76118,원종현,P,46,"Won, Jong Hyan",19870731,182,88,Right,Right
키움,KIW_HER,MIN_HER,52395,52395,윤석원,P,95,"Yoon, Seok Won",20030704,185,81,Left,Left
키움,KIW_HER,MIN_HER,69399,69399,윤정현,P,99,"Yoon, Jung Hyun",19930517,186,100,Left,Left
키움,KIW_HER,MIN_HER,69366,69366,이명기,IF,34,"Lee, Myuong Ki",20000103,186,105,Right,Right
키움,KIW_HER,MIN_HER,52397,52397,이명종,P,38,"Lee, Myung Jong",20021205,180,84,Right,Right
키움,KIW_HER,MIN_HER,53302,53302,이승원,IF,92,"Lee, Seung Won",20040702,185,75,Right,Right
키움,KIW_HER,MIN_HER,74163,74163,이용규,OF,15,"Lee, Yong Kyu",19850826,170,74,Left,Left
키움,KIW_HER,MIN_HER,54301,54301,이우현,P,1,"Lee, Woo Hyun",20051127,183,80,Right,Right
키움,KIW_HER,MIN_HER,75566,75566,이원석,IF,17,"Lee, Won Seok",19861021,181,82,Right,Right
키움,KIW_HER,MIN_HER,54305,54305,이재상,IF,5,"Lee, Jae Sang",20050417,183,85,Right,Right
키움,KIW_HER,MIN_HER,50354,50354,이종민,P,66,"Lee, Jong Min",20010604,185,96,Left,Left
키움,KIW_HER,MIN_HER,50167,50167,이주형,OF,2,"Lee, Ju Hyoung",20010402,181,80,Right,Left
키움,KIW_HER,MIN_HER,78135,78135,이형종,OF,36,"Lee, Hyung Jong",19890607,183,87,Right,Right
키움,KIW_HER,MIN_HER,53306,53306,이호열,IF,102,"Lee, Ho Yeol",20041117,180,80,Right,Right
키움,KIW_HER,MIN_HER,64346,64346,임병욱,OF,35,"Lim, Byeong Wuk",19950930,187,94,Right,Left
키움,KIW_HER,MIN_HER,64340,64340,임지열,IF,29,"Im, Ji Yeol",19950822,180,94,Right,Right
키움,KIW_HER,MIN_HER,51359,51359,장재영,P,61,"Jang, Jae Young",20020510,187,83,Right,Right
키움,KIW_HER,MIN_HER,54362,54362,전준표,P,62,"Jhun, Jun Pyo",20050507,186,90,Right,Right
키움,KIW_HER,MIN_HER,78148,78148,정찬헌,P,58,"Jeong, Chan Heon",19900126,186,95,Right,Right
키움,KIW_HER,MIN_HER,63342,63342,조상우,P,11,"Cho, Sang Woo",19940904,186,97,Right,Right
키움,KIW_HER,MIN_HER,68848,68848,조성훈,P,100,"Cho, Sung Hun",19990322,188,85,Right,Right
키움,KIW_HER,MIN_HER,69360,69360,조영건,P,20,"Cho, Young Gun",19990204,180,85,Right,Right
키움,KIW_HER,MIN_HER,69332,69332,주성원,OF,25,"Ju, Seong Won",20000830,182,95,Right,Right
키움,KIW_HER,MIN_HER,52396,52396,주승빈,P,91,"Joo, Seung Bin",20040306,181,84,Left,Left
키움,KIW_HER,MIN_HER,52330,52330,주승우,P,30,"Joo, Seung Woo",20000130,180,82,Right,Right
키움,KIW_HER,MIN_HER,76267,76267,최주환,IF,53,"Choi, Joo Hwan",19880228,177,73,Right,Left
키움,KIW_HER,MIN_HER,64350,64350,하영민,P,50,"Ha, Yeong Min",19950507,183,74,Right,Right
키움,KIW_HER,MIN_HER,54354,646241,헤이수스,P,54,"De Jesus, Enmanuel",19961210,192,104,Left,Left
키움,KIW_HER,MIN_HER,53375,642558,후라도,P,75,"Jurado, Ariel",19960130,187,109,Right,Right
한화,HAN_EAG,MIN_HAN,50705,50705,강재민,P,55,"Kang, Jae Min",19970403,180,89,Right,Right
한화,HAN_EAG,MIN_HAN,52769,666247,권광민,OF,17,"Kwon, Kwang Min",19971212,189,102,Left,Left
한화,HAN_EAG,MIN_HAN,54707,54707,권동욱,OF,2,"Kwon, Dong Wook",20010108,173,85,Right,Right
한화,HAN_EAG,MIN_HAN,54708,54708,권현,OF,111,"Kwon, Hyun",20050223,182,88,Right,Right
한화,HAN_EAG,MIN_HAN,71837,71837,김강민,OF,9,"Kim, Kang Min",19820913,182,87,Right,Right
한화,HAN_EAG,MIN_HAN,69702,69702,김건,IF,56,"Kim, Gun",20000223,183,79,Right,Right
한화,HAN_EAG,MIN_HAN,51713,51713,김규연,P,60,"Kim, Kyu Yeon",20020823,183,91,Right,Right
한화,HAN_EAG,MIN_HAN,51715,51715,김기중,P,15,"Kim, Ki Joong",20021116,186,96,Left,Left
한화,HAN_EAG,MIN_HAN,54705,54705,김도빈,P,5,"Kim, Do Bin",20010105,190,95,Right,Right
한화,HAN_EAG,MIN_HAN,68707,68707,김민기,IF,2,"Kim, Min Gi",19990612,175,80,Right,Right
한화,HAN_EAG,MIN_HAN,65764,65764,김민우,P,53,"Kim, Min Woo",19950725,186,123,Right,Right
한화,HAN_EAG,MIN_HAN,65769,65769,김범수,P,47,"Kim, Beom Su",19951003,181,92,Left,Left
한화,HAN_EAG,MIN_HAN,50710,50710,김범준,P,93,"Kim, Beom Jun",20000930,175,79,Right,Right
한화,HAN_EAG,MIN_HAN,53754,53754,김서현,P,54,"Kim, Seo Hyeon",20040531,188,86,Right,Right
한화,HAN_EAG,MIN_HAN,54709,54709,김선동,OF,3,"Kim, Sun Dong",20001030,180,77,Right,Left
한화,HAN_EAG,MIN_HAN,50711,50711,김승일,P,4,"Kim, Seung Il",20010707,183,85,Right,Right
한화,HAN_EAG,MIN_HAN,66715,66715,김인환,IF,37,"Kim, In Hwan",19940128,186,100,Right,Left
한화,HAN_EAG,MIN_HAN,63765,63765,김종수,P,38,"Kim, Jong Soo",19940603,180,88,Right,Right
한화,HAN_EAG,MIN_HAN,52706,52706,김준석,OF,6,"Kim, Jun Seok",20010326,177,86,Right,Left
한화,HAN_EAG,MIN_HAN,68701,68701,김진욱,P,113,"Kim, Jin Wook",20000113,176,79,Right,Right
한화,HAN_EAG,MIN_HAN,66704,66704,김태연,IF,25,"Kim, Tae Yean",19970610,178,96,Right,Right
한화,HAN_EAG,MIN_HAN,69518,69518,김현우,C,62,"Kim, Hyun Woo",20000407,176,89,Right,Right
한화,HAN_EAG,MIN_HAN,50720,50720,남지민,P,11,"Nam, Ji Min",20010212,181,100,Right,Right
한화,HAN_EAG,MIN_HAN,69737,69737,노시환,IF,8,"Roh, Si Hwan",20001203,185,105,Right,Right
한화,HAN_EAG,MIN_HAN,76715,547943,류현진,P,99,"Ryu, Hyun Jin",19870325,190,113,Left,Right
한화,HAN_EAG,MIN_HAN,52701,52701,문동주,P,1,"Moon, Dong Joo",20031223,188,97,Right,Right
한화,HAN_EAG,MIN_HAN,51705,51705,문승진,P,101,"Moon, Seung Jin",20020402,185,91,Right,Right
한화,HAN_EAG,MIN_HAN,53764,53764,문현빈,IF,64,"Moon, Hyun Bin",20040420,174,82,Right,Left
한화,HAN_EAG,MIN_HAN,66707,66707,박상언,C,42,"Park, Sang Un",19970303,185,90,Right,Right
한화,HAN_EAG,MIN_HAN,67703,67703,박상원,P,58,"Park, Sang Won",19940909,187,98,Right,Right
한화,HAN_EAG,MIN_HAN,68703,68703,박성웅,P,63,"Park, Seong Woong",19990820,178,109,Left,Left
한화,HAN_EAG,MIN_HAN,51761,51761,배동현,P,61,"Bae, Dong Hyun",19980316,183,83,Right,Left
한화,HAN_EAG,MIN_HAN,69974,69974,배민서,P,39,"Bae, Min Seo",19991118,184,90,Right,Right
한화,HAN_EAG,MIN_HAN,53714,645307,산체스,P,34,"Sanchez, Ricardo",19970411,178,99,Left,Left
한화,HAN_EAG,MIN_HAN,54704,54704,서정훈,C,1,"Seo, Jung Hoon",20010709,184,91,Right,Right
한화,HAN_EAG,MIN_HAN,53711,53711,성지훈,P,97,"Sung, Ji Hoon",20000129,181,68,Left,Left
한화,HAN_EAG,MIN_HAN,53704,53704,송성훈,P,105,"Song, Sung Hoon",20040624,185,84,Right,Right
한화,HAN_EAG,MIN_HAN,54701,54701,승지환,P,112,"Seung, Ji Hwan",20050725,187,89,Right,Right
한화,HAN_EAG,MIN_HAN,53717,53717,신우재,OF,114,"Shin, Woo Jae",19971116,183,97,Right,Right
한화,HAN_EAG,MIN_HAN,51704,51704,안진,C,44,"Ahn, Jin",20021126,183,90,Right,Right
한화,HAN_EAG,MIN_HAN,79608,79608,안치홍,IF,3,"An, Chi Hong",19900702,178,97,Right,Right
한화,HAN_EAG,MIN_HAN,52702,52702,양경모,P,104,"Yang, Kyung Mo",20030324,184,95,Right,Right
한화,HAN_EAG,MIN_HAN,69703,69703,오동욱,P,69,"Oh, Dong Uk",20010204,185,80,Right,Right
한화,HAN_EAG,MIN_HAN,51202,51202,오세훈,P,67,"Oh, Se Hoon",19990928,181,82,Left,Left
한화,HAN_EAG,MIN_HAN,54702,54702,원종혁,P,110,"Won, Jong Hyuk",20050827,184,92,Right,Right
한화,HAN_EAG,MIN_HAN,69766,69766,유로결,OF,33,"Yoo, Ro Kyeul",20000530,186,83,Right,Right
한화,HAN_EAG,MIN_HAN,63464,63464,윤대경,P,5,"Yun, Dae Kyung",19940409,179,81,Right,Right
한화,HAN_EAG,MIN_HAN,54703,54703,이기창,P,107,"Lee, Ki Chang",20050421,184,88,Right,Right
한화,HAN_EAG,MIN_HAN,65703,65703,이도윤,IF,7,"Lee, Do Yun",19961007,175,79,Right,Left
한화,HAN_EAG,MIN_HAN,76849,76849,이명기,OF,14,"Lee, Myung Ki",19871226,183,87,Left,Left
한화,HAN_EAG,MIN_HAN,65616,65616,이민우,P,27,"Lee, Min Woo",19930209,185,104,Right,Right
한화,HAN_EAG,MIN_HAN,53795,53795,이민준,IF,49,"Lee, Min Jun",20040202,185,74,Right,Right
한화,HAN_EAG,MIN_HAN,65117,65117,이상규,P,18,"Lee, Sang Kyu",19961020,185,77,Right,Right
한화,HAN_EAG,MIN_HAN,52704,52704,이상혁,OF,65,"Lee, Sang Hyuk",20010914,174,65,Right,Left
한화,HAN_EAG,MIN_HAN,68706,68706,이성원,IF,98,"Lee, Sung Won",19991102,185,115,Right,Right
한화,HAN_EAG,MIN_HAN,68797,68797,이승관,P,4,"Lee, Seong Gwan",19991201,182,92,Left,Left
한화,HAN_EAG,MIN_HAN,54706,54706,이승현,C,109,"Lee, Seung Hyun",20050608,180,92,Right,Right
한화,HAN_EAG,MIN_HAN,68700,68700,이원석,OF,50,"Lee, Won Seok",19990331,177,69,Right,Right
한화,HAN_EAG,MIN_HAN,67993,67993,이재용,C,12,"Lee, Jae Yong",19990228,182,86,Right,Right
한화,HAN_EAG,MIN_HAN,76812,76812,이재원,C,32,"Lee, Jae Won",19880224,185,98,Right,Right
한화,HAN_EAG,MIN_HAN,66657,66657,이진영,OF,45,"Lee, Jin Young",19970721,183,89,Right,Right
한화,HAN_EAG,MIN_HAN,63749,63749,이충호,P,19,"Lee, Chung Ho",19940920,182,82,Left,Left
한화,HAN_EAG,MIN_HAN,60768,60768,이태양,P,46,"Lee, Tae Yang",19900703,192,97,Right,Left
한화,HAN_EAG,MIN_HAN,50704,50704,임종찬,OF,24,"Lim, Jong Chan",20010928,184,85,Right,Left
한화,HAN_EAG,MIN_HAN,51762,51762,장규현,C,96,"Chang, Kyu Hyun",20020628,183,96,Right,Left
한화,HAN_EAG,MIN_HAN,79764,79764,장민재,P,36,"Jang, Min Je",19900319,184,106,Right,Right
한화,HAN_EAG,MIN_HAN,77318,77318,장시환,P,28,"Jang, Si Hwan",19871101,184,97,Right,Right
한화,HAN_EAG,MIN_HAN,69645,69645,장지수,P,40,"Jang, Ji Su",20000525,179,80,Right,Right
한화,HAN_EAG,MIN_HAN,66706,66706,장진혁,OF,51,"Jang, Jin Hyuk",19930930,184,90,Right,Left
한화,HAN_EAG,MIN_HAN,54794,54794,정안석,IF,94,"Jeong, An Seok",20050126,183,78,Right,Left
한화,HAN_EAG,MIN_HAN,74857,74857,정우람,P,57,"Jung, Woo Ram",19850601,181,83,Left,Left
한화,HAN_EAG,MIN_HAN,68743,68743,정은원,IF,43,"Jung, Eun Won",20000117,177,84,Right,Left
한화,HAN_EAG,MIN_HAN,69767,69767,정이황,P,31,"Jung, Yi Hwang",20000307,190,89,Right,Right
한화,HAN_EAG,MIN_HAN,54768,54768,조동욱,P,68,"Cho, Dong Uk",20041102,190,82,Left,Left
한화,HAN_EAG,MIN_HAN,69705,69705,조한민,IF,48,"Jo, Han Min",20001020,182,77,Right,Right
한화,HAN_EAG,MIN_HAN,65707,65707,주현상,P,66,"Joo, Hyun Sang",19920810,177,92,Right,Right
한화,HAN_EAG,MIN_HAN,79192,79192,채은성,OF,22,"Chae, Eun Seong",19900206,186,92,Right,Right
한화,HAN_EAG,MIN_HAN,50707,50707,최인호,OF,41,"Choi, In Ho",20000130,178,82,Right,Left
한화,HAN_EAG,MIN_HAN,78288,78288,최재훈,C,13,"Choi, Jae Hoon",19890827,178,94,Right,Right
한화,HAN_EAG,MIN_HAN,54710,54710,최준서,OF,108,"Choi, Jun Seo",20000629,182,77,Right,Left
한화,HAN_EAG,MIN_HAN,52720,570240,페냐,P,20,"Pena, Felix",19900225,188,99,Right,Right
한화,HAN_EAG,MIN_HAN,54730,666632,페라자,OF,30,"Perlaza, Yonathan",19981110,175,88,Right,Switch
한화,HAN_EAG,MIN_HAN,62700,62700,하주석,IF,16,"Ha, Ju Suk",19940225,185,92,Right,Left
한화,HAN_EAG,MIN_HAN,52710,52710,한경빈,IF,6,"Han, Kyeong Bin",19981211,178,69,Right,Left
한화,HAN_EAG,MIN_HAN,50726,50726,한승주,P,59,"Han, Seung Ju",20010317,184,83,Right,Right
한화,HAN_EAG,MIN_HAN,61666,61666,한승혁,P,26,"Han, Seung Hyuk",19930103,185,100,Right,Left
한화,HAN_EAG,MIN_HAN,69706,69706,허관회,C,10,"Heo, Gwan Hoe",19990212,176,93,Right,Right
한화,HAN_EAG,MIN_HAN,54795,54795,황영묵,IF,95,"Hwang, Young Mook",19991016,177,80,Right,Left
한화,HAN_EAG,MIN_HAN,54729,54729,황준서,P,29,"Hwang, Jun Seo",20050822,185,78,Left,Left
